code	description	code_group	recommended_use
bl84.	ADALAT RETARD 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl85.	NIFEDIPINE 5mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl86.	NIFEDIPINE 10mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl87.	ADALAT-IC 200micrograms/2mL injection	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl88.	NIFEDIPINE-IC 200micrograms/2mL injection	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl89.	*VASAD 5mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8A.	ADIPINE MR 20 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8B.	ADIPINE MR 10 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8C.	*UNIPINE XL 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8D.	*NIMODREL MR 10 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8E.	*NIMODREL MR 20 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8F.	NIFEDIPINE 40mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8G.	*ANGIOPINE 40 LA m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8H.	*CARDILATE MR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8J.	TENSIPINE MR 10 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8K.	TENSIPINE MR 20 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8L.	FORTIPINE LA40 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8M.	ADALAT LA 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8O.	*SLOFEDIPINE 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8P.	*ANGIOPINE MR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8Q.	GENALAT RETARD 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8R.	GENALAT RETARD 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8S.	NIFEDIPRESS MR 10 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8T.	NIVATEN RETARD 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8U.	NIFEDIPRESS MR 20 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8V.	NIFEDIPINE 30mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8W.	NIFEDIPINE 60mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8X.	CORACTEN XL 30mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8Y.	CORACTEN XL 60mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8Z.	NIVATEN RETARD 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8a.	*VASAD 10mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8b.	*CALCILAT 10mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8e.	CORACTEN SR 20mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8f.	*ANGIOPINE 5mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8g.	*ANGIOPINE 10mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8h.	*NIFENSAR XL 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8i.	ADALAT LA 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8j.	ADALAT LA 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8k.	CORACTEN SR 10mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8l.	*CARDILATE MR 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8m.	*ANGIOPINE MR 20mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8n.	*NIFELEASE 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8o.	*CALANIF 10mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8p.	*CALANIF 5mg capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8q.	*HYPOLAR RETARD 20 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8r.	*NIFEDOTARD 20MR m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8s.	*CORODAY MR 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8t.	NIFOPRESS RETARD 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8u.	NIFEDIPINE 10mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8v.	NIFEDIPINE 20mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8w.	NIFEDIPINE 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8x.	NIFEDIPINE 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8y.	NIFEDIPINE 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bl8z.	NIFEDIPINE 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bla..	ISRADIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bla1.	ISRADIPINE 2.5mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bla2.	*PRESCAL 2.5mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb..	AMLODIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb1.	AMLODIPINE 5mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb2.	AMLODIPINE 10mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb3.	ISTIN 5mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb4.	ISTIN 10mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb5.	*AMLOSTIN 5mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb6.	*AMLOSTIN 10mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb7.	AMLODIPINE 1mg/mL oral solution	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blb8.	AMLODIPINE 2mg/mL oral solution	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc..	FELODIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc1.	FELODIPINE 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc2.	FELODIPINE 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc3.	PLENDIL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc4.	PLENDIL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc5.	FELODIPINE 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc6.	PLENDIL 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc7.	CABREN 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc8.	CABREN 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blc9.	CABREN 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blca.	FELOTENS XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcb.	FELOTENS XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcc.	FELOGEN XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcd.	FELENDIL XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blce.	FELENDIL XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcf.	KELOC SR 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcg.	KELOC SR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blch.	FELOGEN XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blci.	VASCALPHA 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcj.	VASCALPHA 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blck.	CARDIOPLEN XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcl.	CARDIOPLEN XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcm.	NEOFEL XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcn.	NEOFEL XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blco.	PARMID XL 5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcp.	PARMID XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcq.	PINEFELD XL 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcr.	CARDIOPLEN XL 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blcs.	NEOFEL XL 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blct.	FELOTENS XL 2.5mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble..	LACIDIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble1.	LACIDIPINE 2mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble2.	LACIDIPINE 4mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble3.	MOTENS 2mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble4.	MOTENS 4mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
ble5.	MOLAP 4mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg..	NISOLDIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg1.	*NISOLDIPINE 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg2.	*NISOLDIPINE 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg3.	*NISOLDIPINE 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg4.	*SYSCOR MR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg5.	*SYSCOR MR 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blg6.	*SYSCOR MR 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blh..	LERCANIDIPINE HYDROCHLORIDE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blh1.	LERCANIDIPINE HYDROCHLORIDE 10mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blh2.	ZANIDIP 10mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blh3.	LERCANIDIPINE HYDROCHLORIDE 20mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blh4.	ZANIDIP 20mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bli..	MIBEFRADIL	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bli1.	*MIBEFRADIL 50mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bli2.	*MIBEFRADIL 100mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bli3.	*POSICOR 50mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bli4.	*POSICOR 100mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj..	DILTIAZEM HYDROCHLORIDE 2	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj1.	ZEMTARD 120 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj2.	ZEMTARD 180 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj3.	ZEMTARD 240 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj4.	*OPTIL SR 90 m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj5.	*OPTIL SR 120 m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj6.	*OPTIL SR 180 m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj7.	*OPTIL XL 240 m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj8.	*OPTIL XL 300 m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blj9.	DILCARDIA XL 120mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljA.	DILCARDIA XL 180mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljB.	DILCARDIA XL 240mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljC.	BI-CARZEM SR 60mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljD.	BI-CARZEM SR 90mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljE.	BI-CARZEM SR 120mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljF.	*ZILDIL SR 60mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljG.	*ZILDIL SR 90mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljH.	*ZILDIL SR 120mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljJ.	SLOZEM 300mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljK.	BI-CARZEM XL 300mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljL.	BI-CARZEM XL 240mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljM.	ZEMRET 180 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljN.	ZEMRET 240 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljO.	ZEMRET 300 XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljP.	ADIZEM-XL 200mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljQ.	*DISOGRAM SR 60mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljR.	*DISOGRAM SR 90mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljS.	DISOGRAM SR 120mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljT.	DISOGRAM SR 180mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljU.	DISOGRAM SR 240mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljV.	DISOGRAM SR 300mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljW.	*HORIZEM SR 90mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljX.	*HORIZEM SR 120mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljY.	DILTIAZEM HYDROCHLORIDE XL 180mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljZ.	DILTIAZEM HYDROCHLORIDE XL 240mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blja.	DILTIAZEM HYDROCHLORIDE XL 300mg m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljb.	RETALZEM MR 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljc.	UARD 120XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljd.	UARD 180XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blje.	UARD 240XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bljf.	UARD 300XL m/r capsules	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll..	NIFEDIPINE [2]	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll1.	SLOFEDIPINE XL 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll2.	SLOFEDIPINE XL 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll3.	*ADIPINE LA 30 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll4.	*ADIPINE LA 60 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll5.	HYPOLAR XL 30 m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll6.	CALCHAN MR 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll7.	CALCHAN MR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll8.	KENTIPINE MR 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bll9.	KENTIPINE MR 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blla.	HYPOLAR RETARD 10mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllb.	VALNI 20 RETARD 20mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllc.	ADIPINE XL 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blld.	ADIPINE XL 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blle.	NIMODREL XL 60mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllf.	NIMODREL XL 30mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllg.	VALNI XL 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllh.	VALNI XL 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blli.	NIDEF 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllj.	NIDEF 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bllk.	ADANIF XL 30mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
blll.	ADANIF XL 60mg m/r tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt1..	NIMODIPINE	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt11.	NIMODIPINE 200microgram/mL intravenous infusion 50mL	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt12.	NIMOTOP 200micrograms/mL intravenous infusion 50mL	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt13.	NIMODIPINE 30mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt14.	NIMOTOP 30mg tablets	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt15.	NIMODIPINE 50mg/250mL intravenous infusion	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
dt16.	NIMOTOP IV 50mg/250mL infusion	Calcium-Channel Blockers	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.

# Centrally-Acting Antihypertensive Drugs
bf...	CENTRAL ANTIHYPERTENSIVES	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf1..	CLONIDINE HYDROCHLORIDE [ANTIHYPERTENSIVE]	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf11.	CATAPRES 100micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf12.	CATAPRES 300micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf13.	CATAPRES PERLONGETS 250microgram m/r capsules	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf14.	CATAPRES 150micrograms/mL injection	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf1w.	CLONIDINE 100microgram tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf1x.	CLONIDINE 300micrograms tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf1y.	CLONIDINE 250microgram m/r capsules	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf1z.	CLONIDINE 150microgram/mL injection	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf2..	METHYLDOPA	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf21.	METHYLDOPA 125mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf22.	METHYLDOPA 250mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf23.	METHYLDOPA 500mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf24.	*ALDOMET 125mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf25.	ALDOMET 250mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf26.	ALDOMET 500mg tablets	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
bf27.	ALDOMET 250mg/5mL oral mixture	Centrally-Acting Antihypertensive Drugs	DEFAULT - exact-match to identify antihypertensive medicines prescriptions.
